id,product_name,origin text,price
820,YELLOW INSPIRATION  PEEL DROP  30ml,요즘에 피부가 나이들아서 그런지 진짜 모공 엄청 커지고 좀만 있으면 화장 코 기름때문에 다 지워져있고 그러는 데 확실히 줄었어요 !!,"35,000원 "
821,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉한피부에 모공에 좋다고 해서 추천받아 구매했어요 세안후 스킨 사용후  제품을 사용하면 간편하게  피지와 각질을 제거해준다고 하니 넘 간편하네요 유자씨오일 함유로 피지를 관리해준다고하니 꾸준히 쓰는중입니다 확실히 이제품을 쓰고나니 화장 들뜸이 덜하고 피부가 족촉하네요 간편하게 피부관리하기 너무 유용한 제품이라 만족합니다~^^,"35,000원 "
822,YELLOW INSPIRATION  PEEL DROP  30ml,배송이 우선 너무 꼼꼼히 이쁘게 포장되어서 받았을때 기분이 좋은 포장이에요 !ㅎㅎㅎ 선물받으면 특히나 기분 좋을듯한 너무나 이쁜 패키지 인데 앰플 자체가 각질을 정리정돈 해주는데도 자극적이지 않고 엄청 순하게 피부결을 매끄럽게 정돈시켜주어서 사용후 화장도 너무나 잘먹고 노폐물 정리정돈이 잘되어 피부톤도 밝아지는 듯한느낌이 너무나 만족스러운 제품이에요! 꾸준히 관리해서 앞으로 쭉 사용 가능할 듯한 필드롭 제품 좋은제품 감사드립니다 !ㅎㅎㅎ,"35,000원 "
823,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉하고 지금 딱 쓰기 너무 좋아요! 각질도 제거 되고 피부톤이 화사해진 느낌이랄까... 배송도 빠르고 감사합니다!!,"35,000원 "
824,RED SOOTHER QUICK AMPOULE PAD 60sheets,무조건 재구매각이여 오바 육바 좀 보태서 주황색 샘플봉투 선물받은거 같아서 기분 넘나 좋아여 ~~ 제품도 괜찮고 샘플 너무 이쁘고 좋아여 친황경포장지로 신경 많이 쓴거 같아여 ,"28,000원 "
825,GREEN INSPIRATION  GLOW DROP 30ml,지난번에 옐로우 앰플 사용했는데 같이 보내주신 샘플 사용해보니까 그린도 촉촉하고 깔끔해서 좋더라구요 각질제거는 세안할때 사용하는거 있어서 이번에는 그린앰플 사용합니다 번창하세요 ,"35,000원 "
826,YELLOW INSPIRATION  PEEL DROP  30ml,향도 강하지않고 순한 느낌이에요! 바르고 잔 다음날 확실히 피부가 촉촉한 느낌을 받을수있었어요 ㅎㅎ 스포이드? 조금 부드럽게 분사됐으면 하는 생각이 드네요,"35,000원 "
827,YELLOW INSPIRATION  PEEL DROP  30ml,"추천받고 사봤어요~
건성 피부인데 흡수도 잘 되고 
아직 한통 다 써보진않았지만 생리전 들뜨는 각질도 잘 잡아주는거 같아서 꾸준히 써보려구요 만족해요","35,000원 "
828,YELLOW INSPIRATION  PEEL DROP  30ml,딱 연휴전에 도착해서 바로 써봤는데 기대했던것보다 더 순하고 자극없이 잘 맞아요 :) 무엇보다 봉투안에 샘플까지 같이 챙겨주셔서 선물받는 느낌이었어요..ㅎㅎ 같이 온 샘플들 써보고 다음에 다른 제품도 같이 구매해야겠어용💛,"35,000원 "
829,YELLOW INSPIRATION  PEEL DROP  30ml,"점성이 적당해서 얼굴에 바를 때 부드럽고 좋아요!
산뜻한 느낌에 세안 후 뻑뻑한 것도 금방 완화되고, 얼굴에 기름기도 효과적으로 빼주는 것 같아요, 

스포이드 형태라서 이용하기도 좋고 앰플 여러개 쓰는데 다른제품보다 만족도가 높네요","35,000원 "
830,YELLOW INSPIRATION  PEEL DROP  30ml,유튜브 복고 호기심에 구매했는데 만족하고 있어요! 촉촉하고 피부에 자극도 없는거 같아서 좋아요! 냉장고에 두고 시원하게 사용하고 있습니다:),"35,000원 "
831,GREEN DROP 30ml & GREEN PAD 60sheets,작지않은 얼굴을 덮어주는 넉넉한 크기가 마음에 들어요 사용한 지 얼마안되는데 피부가 말갛게 환해지네요 좋은 제품이에요 !!,"63,000원 "
832,YELLOW INSPIRATION  PEEL DROP  30ml,친구가 써보고 좋다길래 저도 피지관리해보려고 구매했어여 ﻿저는 극지성 피부인데 앰플 사용할 때 피지가 조절이 되는 기분이라 너무 좋아요 꾸준히 쓰면 각질제거에도 효과가 있을 거 같아요! 근데 냄새가 약간.. 특유의 필링제 냄새..? 만 빼면 너무 좋은 것 같습니다 :) ,"35,000원 "
833,YELLOW INSPIRATION  PEEL DROP  30ml,환절기 얼굴이 거칠어진것 같은데 자꾸 피곤하기도힌고 귀차니즘이 심해서 각질 관리가 힘들더라고요 푸석푸석해지던 나의얼굴 .... 신경쓰여 구입해보았는데 나에게 딱좋은 앰플인것 같아요 얼굴에 자극적일까 걱정했는데 완전 자극없고 자주바르니 얼굴이보들촉촉 느낌이에요 묽은편이고 사계절 내내 사용하기 좋은것같아요,"35,000원 "
834,YELLOW INSPIRATION  PEEL DROP  30ml,완전 물제형이라서 손등에 짜놓으면 흘러내려용 다른 제품들과 달리 스포이드처럼 짜서 사용하는 용기인데 눌러서 짜는 부분이 고무가 아니라 플라스틱 버튼(?)처럼 되어 있어서 더 편하고 좋아요! 고무부분에 먼지 붙는거 싫었어서.. 그리고 타사에도 이렇게 필링 앰플 있어서 써봤었는데 그건 되직했었고 피부에 바르면 따끔따끔해서 트러블날까봐 걱정이었는데 이 제품은 무향인데다가 앞서 말한것처럼 물제형이라 완전 가볍하고 산뜻하게 발려용 예민한 피부인데도 괜찮네요! 계속 써보고 효과 좋으면 재구매 할 것 같아용,"35,000원 "
835,YELLOW INSPIRATION  PEEL DROP  30ml,앰플제품은 신경써서 고르는편이라 성분도 좋고 각질 관리까지 되는 제품이라고 해서 구매해서 거의 일주일 째 사용했어요ㅎㅎ 제품도 이쁘고 무엇보다 자극없이 촉촉하고 피부가 예민한데 따끔거리지도 않네요!! 기대했던것보다도 제품 너무 만족스럽습니다~!ㅎㅎ,"35,000원 "
836,YELLOW INSPIRATION  PEEL DROP  30ml,사용감이 너무 좋아요:) 촉촉하고 흡수가 금방되서 좋아요!,"35,000원 "
837,YELLOW INSPIRATION  PEEL DROP  30ml,제가 몸에 모낭염이랑 여드름이 잘나서 자극없이 피지 녹이는 제품을 찾고 있었는데 저자극 필링제품으로 이제품이 괜찮은거 같습니다. 이거 바르고 나서 좁쌀여드름및 모낭염이 가라앉아서 샤워하고 나서 자주 바르고 있습니다.,"35,000원 "
838,YELLOW INSPIRATION  PEEL DROP  30ml,주변에서 추천해줘서 구매해봐요 추석 전이라 연휴 끝나면 올라나 싶었는데 일찍 왔고 이틀 째 쓰고 있는데 일단 자극 없이 깔끔한 느낌이라 괜찮네요 꾸준히 써보고 좋으면 또 후기 올릴게요,"35,000원 "
839,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 환절기라 얼굴이 푸석해서 구매했어요! 수부지에 민감성인데 트러블없이 사용하고 있어요~ 묽은 체형으로 적은양으로도 얼굴에 도포가 가능했고 바르면 바로 흡수가 됩니다. 제가 딱 찾던 제품이었어요. 다음날 트러블 날까 걱정했는데 아침에 딱히 자극도 없었고 피부 화장이 정말 잘 받았어요!!ㅎㅎ  조심할 분분은 뚜껑이 스포이드인데 누르면 물총처럼 발사됩니다ㅋㅋ 그것만 조심하시면 됩니다:),"35,000원 "
840,YELLOW INSPIRATION  PEEL DROP  30ml,일단 열자마자 냄새가 너무 좋고 제형은 물같으면서도 약간 물컹?한 느낌처럼 되어있어요 ㅎㅎ!! 자극적이지도 않고 순해서 좋아요!!,"35,000원 "
841,YELLOW INSPIRATION  PEEL DROP  30ml,피지 각질 관리하려고 구매했어요 친구가 써보고 좋다길래 저도 구매했는데 제 피부에도 넘 잘 맞아서 만족 스러워요 버튼?을 딸깍 누르면 알맞은 영이 스포이드로 나오는데 깔끔하게 사용할수 있어서 좋아요 집에서 사용 하고 있는데 헬스장에 하나 더 갖다놔야할것 같아요 세수하고 바르면 흡수도 빨리되고 피부결 정리되서 넘 좋아요! ,"35,000원 "
842,YELLOW INSPIRATION  PEEL DROP  30ml,피지를 녹여준다는 필링제품 여러가지를.사용해봤는데 이제품처럼 그냥 바르고 닦아내지않는 제품은 없었어여  무엇보다고 제품 바른후 세안이나 닦는 일이 없어서 간편해서 더더 만족합니다  자기전에 바르고 아침세안을 하면 너무너무 얼굴 피부가 맨질맨질해진.느낌을 받는답니다  피부가 점점 맑아지는.느낌이예여 ,"35,000원 "
843,YELLOW INSPIRATION  PEEL DROP  30ml,"묽은 제형으로 촉촉하게 발리고 흡수된 후에는 산뜻하게 마무리 됩니다.
필링 앰플인데 자극이 없어서 피부결 정돈을 위해 매일 사용해도 부담 없을 것 같고요
호불호 갈릴 수 있는 부분이지만, 저는 고양이를 키우는 집사라 무향인 점이 너무 좋네요","35,000원 "
844,YELLOW INSPIRATION  PEEL DROP  30ml,바람이 차가워지면서 피부에 각질이 보이고 푸석한 느낌이 들기 시작했어요 항상 날이 좀 추워지면 화장할 때도 씻고 나서도 얼굴이 칙칙한 느낌을 받는편이라 기초를 꼼꼼하게 하는데 아무리 신경을 써도 피부 컨디션이 나아지지 않더라구요 그러다가 보게된 앰플이라 반신반의 하면서 주문했는데 기대했던 것 보다 좋아서 리뷰 남기게 되었어요! 일단 바르기 편한 구조라서 씻자마자 바로바로 또르르 흘려 바르기 좋고 양조절 하기에도 좋았어요 그리고사용해보니 푸석한 느낌이 덜해지는게 조금씩 보입니다! 평소에 각질 관리 해주는게 이렇게 중요할줄이야..매번 스크럽 하고 덕지덕지 크림 바르면서 피부 자극 주지 마시고 이거 하나로 끝내보세요 기대 이상이에요,"35,000원 "
845,YELLOW INSPIRATION  PEEL DROP  30ml,"피부에 잘 흡수되고 촉촉하니 좋아요!
꾸준히 쓰면 피부결 관리 잘 될 것 같아요~!","35,000원 "
846,YELLOW INSPIRATION  PEEL DROP  30ml,입소문때문에 구매해서 써본결과 인기있는 이유가 있었네요. 광채나고 수분감도 좋고 무엇보다 피부결이 정돈되는 느낌이라 강추합니다,"35,000원 "
847,YELLOW INSPIRATION  PEEL DROP  30ml,저자극이라 매일 순하게 각질 관리할 수 있어서 좋아요!! 따로 각질 제거 안해도 되서 편해요,"35,000원 "
848,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 피부가 자꾸 푸석푸석하고 뭔가 각질이 쌓이는 느낌..? 같은 게 들더라고요 화장도 뜨고 ㅠㅠ 그래서 주변에서 추천 받아서 사봤는데 배송은 일단 빨리 왔구! 써보니까 자극적이지도 않고 끈적임 있는 제형도 아니어서 쓰기편한 거 같아요 꾸준히 한 번 써볼게요,"35,000원 "
849,YELLOW INSPIRATION  PEEL DROP  30ml,"예민한 지성 피부로 바꿔온 화장품들만 산더미처럼 쌓여가던 올해 여름, 드디어 구세주를 찾았습니다. 처음 바를때는 찐한 액체로 딱 봐도 피부가 좋아할 인상에, 알차게 압축시킨 몸에 좋은 추출물들이 듬뿍 피부에 달라붙더니 이내 아무일 없었다는 듯 흠뻑 스며드네요. 정말 피부에 온전히 스며들고 진득함 없이 겉은 산뜻하게, 속은 촉촉하게 지켜줍니다. 냄새는 남녀노소 거부감이 느껴지지 않게 무향에 가깝고, 바르고 살짝 쿨링감이 느껴져서 좋았습니다. 평소 귀찮던 필링까지 간단한 앰플 한번으로 챙겨준다니 사용감 뿐만 아니라 효율성도 갑이네요. 근데 이런 제품이 30ml의 넉넉한 용량에 이 가격이라니 안 쓰고 배기겠나요. 욕심이겠지만 이 가격, 이 느낌 그대로 쭉 함께 갔으면 좋겠습니다.","35,000원 "
850,YELLOW INSPIRATION  PEEL DROP  30ml,계절이 바뀌면서 앰플이 필요해서 구매했어요!! 피부를 촉촉하게 유지해주고 필링효과도 있어 간편하게 사용하기 좋은 것 같아요~ 비건인증까지 받은 제품이라 성분이 순해서 민감성 피부에도 잘 맞아요,"35,000원 "
851,YELLOW INSPIRATION  PEEL DROP  30ml,﻿피부가 매끈해지고 보들보들 해지는거 같아요! 재구매 각입니다 샘플까지 이렇게 챙겨주시다니... 넘나 좋아❣️ ,"35,000원 "
852,YELLOW INSPIRATION  PEEL DROP  30ml,파부에 잘 흡수되고 촉촉하니 좋아요! 벌써 피부결이 좋아지는 느낌이네요! 꾸준히 써보도록 할게요~,"35,000원 "
853,YELLOW INSPIRATION  PEEL DROP  30ml,모공속 피지와 노폐물을 제거해준다니 신기방기요!! 레몬향이 은은하게나는거같아요. 스포이드 방식이라 사용하기 편하고 피부가 정말 부들부들해졌어요^^ ,"35,000원 "
854,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉 탱글 먼데이뮤지엄 제품은 처음인데 꽤나 만족스러워서 앞으로도 종종 이용할 것 같아요. 얼굴에 바르는 것만으로 각질 관리가 된다고해서 반신반의했는데 ㅎㅎ 실제로 꾸준히 사용하니 피부결이 보드라워지네요. 밤마다 듬뿍 바르고 자고 있어요,"35,000원 "
855,YELLOW INSPIRATION  PEEL DROP  30ml,얼굴에 수분이 부족하고 유분은 많은편이라 로션같은거 잘못바르면 얼굴에 기름폭발하는데 이건 유분감이 많지 않은 편인데도 촉촉함이 오래가서 부담없이 쓰고있어요!! 요즘같은 환절기에 바르기 딱 좋아요,"35,000원 "
856,YELLOW INSPIRATION  PEEL DROP  30ml,"원래 건성인데 가을되면 날씨타서 바로 속건조 생기고, 각질이 올라오기때문에 가을대비 구매했어요! 피부가 예민한편이라 필링하면 바로 피부가 붉어져서 못하는데 그렇다고 푸석한 채로 살 순없어서 고민하다가 주문했는데 완전 굿  원래 매년 가을타는 피부인데 ㅎㅎ 이거 쓰고 한번도 피부가 가을가을하다고 느껴본적이 없어여!!!! 완전 겉에 푸석한것과 각질 일어나는건 물론이고 속당김이 없어서 너무 감동받... 찐득한 제형이 아니라 흡수도 빠르게 잘되는 것 같고, 화장하고도 피부결 정돈되어진게 보여질 정도에요 ㅎㅎㅎ추천 50000번 누릅니다  본품에 설명서와 다른 제품 샘플도 알차게 보내주셔서 감사해요 유자씨앰플이 너무 좋아서 다른 제품들도 샘플써보고 또 구매할게요!!!!!!!!!!!! ","35,000원 "
857,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 날씨가 더웠다가 추웠다가 습했다가 이 세가지를 반복하고 마스크도 계속 쓰고 있으니 마스크 속 제 피부가 완전히 뒤집어졌었어요ㅠㅠ 까슬하고 퍼석하고 개기름만 둥둥 떠서 트러블도 너무 자주 일어나고 스트레스 였는데 또 예민한 피부라 함부로 자극적인 스크럽은 하지도 못 해요  그러다 이 제품을 알아서 한 번 속는셈치고 구매해봤는데 진짜 너무너무 좋은 거 있죠?! 끈적이도 않고 피부에 바로 흡수 되는데 완전 촉촉해요! 막 유분감 있어서 매끈거리는 게 아니라 진짜 피부에 수분을 머금은 듯한? 그런 촉촉함이 있어서 한 번 발랐는데도 피부가 엄청 부드러워 젔어요.  이렇게 저처럼 예민한 피부에도 자극없이 각질제거를 해주는 똑똑하고 착한 화장품을 지금이라도 발견해서 너무 다행입니다^_^  ﻿그리고 바로 같이 준 크림 샘플을 써봤는데 이것도 너무 좋더라구요… 지금 쓰는 크림 다 쓰면은 바로 먼데이 뮤지엄으로 갈아타려고요! 앞으로도 환절기 제 피부를 믿고 맡기겠습니다!,"35,000원 "
858,YELLOW INSPIRATION  PEEL DROP  30ml,"순하게 필링 되는 제품이라 좋아요 각질관리 부담없이 가능하구요. PHA 3%가 명시되어있는것도 좋았어요! 스포이드 형식인데, 뚜껑을 열면 자동으로 펌핑이 되어서 신박하고 쓰기 편해요.","35,000원 "
859,YELLOW INSPIRATION  PEEL DROP  30ml,앰플인데 산뜻하고 끈적임 없는 가벼운 타입 찾고있었는데 우연히 먼대이 뮤지엄 알고 구매했어요ㅋㅋ 딱 제가 원하는 가벼운타입에 과다피자에 각질케어까지 가능하니 이보다 더 좋을순 없네요ㅋㅋ 아 향은.. 거의 무향이네요ㅎㅎ 앰플바르고 화장하면 화장 짱 잘받아요!! 애정템으로 픽 되었습니당,"35,000원 "
860,YELLOW INSPIRATION  PEEL DROP  30ml,날씨가 요즘 선선해져서 슬슬 피부관리가 필요한데 특히 코 쪽 피지관리 기대됩니다. 사용해보고 만족스러우면 선물할 의향도 있네요. ㅎㅎ 샘플도 감사합니다^^,"35,000원 "
861,YELLOW INSPIRATION  PEEL DROP  30ml,"평소에 끈적이는 거 얼굴에 뭐 바르는거 싫어해서 기초 제품도 꼼꼼히 안바르는데, 요건 너무 산뜻하고 보송하게 마무리되서 좋아요~~ 꾸준히 써볼게요!","35,000원 "
862,YELLOW INSPIRATION  PEEL DROP  30ml,각질과 과다피지때문에 고민이었는데 이거 너무 좋아요^^ 펌핑도 편하고 가볍게 톡톡 두드리기만해도 금새 촉촉하니 잘 스며들어요!!! 끈적임도 전혀 없어요 ,"35,000원 "
863,YELLOW INSPIRATION  PEEL DROP  30ml,1개만 샀는데 샘플 많이 넣어주셔서 놀랐어요 ㅎㅎ 택배 받자마자 먼저 손등에 발라봤는데 촉촉하구 끈적이지도 않고 손등이 엄청 뽀송뽀송하게 부드러워졌어요 !! 매일 자기 전에 바르구 자려구요 ㅎㅎ,"35,000원 "
864,YELLOW INSPIRATION  PEEL DROP  30ml,"맑은 제형이라서 얼굴에 발랐을 때 끈적거림 없이 산뜻하게 발려서 좋았어요 바르면 세수한 직후에 얼굴 뽀얘지는 느낌처럼 뽀얀 느낌이 오래 가더라구요 며칠 사용 안했는데 자기전, 아침, 화장 전에 사용했더니 거칠한 느낌 없이 화장이 더 잘 먹는 것 같아요 ~ !","35,000원 "
865,YELLOW INSPIRATION  PEEL DROP  30ml,예민한피부라 목에 테스트하고 사용해봤는데 좁쌀여드름 가라앉게 하는거 같아 생각했던 거 이상으로 만족합니다. 다 쓰면 재구매할 예정입니다.,"35,000원 "
866,YELLOW INSPIRATION  PEEL DROP  30ml,수분감 많은 앰플 느낌이라 스킨처럼 가볍고 산뜻하게 발려서 좋음!!! 바르고 나면 흡수도 빨라서 끈적임 없는게 젤 좋아요 :) 꾸준히 발라서 칙칙한 피부좀 다시 돌리고 싶어요휴퓨ㅠㅠ,"35,000원 "
867,YELLOW INSPIRATION  PEEL DROP  30ml,엄청 피부가 좋아지는게 확실히 화장품이 나에게 맞는것이 따로 있다는걸 새삼느끼게 되요! 코로나이후 마스크를 자꾸 써서 그런지 각질도 일어나고 가려운 부분도 생겨나고...넘 스트레스 받아서 세럼종류는 다양하게 써봤는데 이거 찐이에요! 저같이 민감성피부에는 진짜 순하게 촉촉하고 발림성 좋습니다. 다른거 안쓰고 닦토하고 세럼바르고나면 얼굴에 윤기가 생기는게 넘 좋아요,"35,000원 "
868,YELLOW INSPIRATION  PEEL DROP  30ml,"살짝 흐르는 제형인데 쫀쫀하게 피부 흡착되는 세럼에 뒤쳐지지 않는 보습력과 피부결 정돈 효과가 마음에 쏙 드네요. 손등은 살짝 터있는데 발라보고 얼굴은 비비크림 바르기 직전에 세럼 깔아준 후 촉촉함이에요. 요즘은 성분 좋은 세럼, 에센스 없이는 피부관리가 힘든것 같아요.","35,000원 "
869,YELLOW INSPIRATION  PEEL DROP  30ml,필링을 하면 피부가 빨개지고 자극이 있어서 따가웠는데 새안후 토너 바르고 에센스 단계에서 보습되면서 필링이 된다고 하니 반신반의로 구매했어요 ㅎ 바르고 문질러 보니 촉촉한데 끈적이지는 않고 바르고 난후 피부가 더 매끄러워지고 밝아진 느낌이에여 ㅎ 자극적이지 않고 필링이 가능한  제품이라 너무 좋네요,"35,000원 "
870,YELLOW INSPIRATION  PEEL DROP  30ml,모공이 넓고 피지분비가 활발한 편이라 여러 제품 써봤지만 이 제품 처럼 자극 없이 촉촉해지는 제품은 못본거같아요! 꾸준히 사용 할 예정입니다 : ) 각질 케어 해주는 필링 앰플이라 더 기대되는 부분 ㅎㅎ,"35,000원 "
871,알수없음,건성이라 환절기에 힘든데 그린 필 퀵 워터 패드로 닦고 잠시  얹어 팩하고 핑크. 인스퍼레이션 크림 드롭으로만 마무리하는데도 전혀 건조하지않고 아침에 화장하면 느낌이 달라요 화장이 잘 먹는 느낌!!! 딱 좋아요 고3 딸아이도 같이 쓰는데 좋은가봐요 피곤에 스트레스에 얼굴이 난리인데 진정되는 느낌이 든다며 자꾸 얼굴에 얹어달라고 하는거 보면요 추천입니다 그린 필 퀵워터패드~~~~랑 핑크 인스퍼레이션 크림 드롭~~~~~,알수없음
872,YELLOW INSPIRATION  PEEL DROP  30ml,아무래도 요즘 피부가 트러블도 생기면서 예민해지고 그러더라고요 그래서 보습도 빵빵하게 챙길겸해서 사용해보았는데 우와 너무 좋으네요 자극적이지 않으면서 피부관리하기에 딱 좋은제품인것 같아요,"35,000원 "
873,YELLOW INSPIRATION  PEEL DROP  30ml,각질정리는 꾸준히 해줘야 하는데 필링제품은 자극적인게 많다보니 어떤 제품이 좋을까 하다가 앰플이라 편할 것 같고 비건제품이기도 해서 사봤어요 배송왔는데 종이 포장으로 온거 보고 세심함이 느껴졌어요!  스포이드 제품은 여러번 써봤는데 이 용기는 신기하더라구요 깔끔하게 나와서 편했어요 제형이 묽어서 혹시 건조한거 아닌가 걱정했는데 흡수도 빠르고 속건조를 확 잡아줘요 피부에 손 대보면 쫀득하게 쫙 붙더라구요  제일 중요한 피부결! 피부결이 부드러워질지 궁금했는데 웬걸 너무 부들부들하니 좋았어요  주신 샘플도 써보고 괜찮으면 써봐야겠어요,"35,000원 "
874,YELLOW INSPIRATION  PEEL DROP  30ml,일단앰플이 약간 흐르는걸감안해서 별하나뺐어요 그치만피부속까지 촉촉해지고 피부결이정돈되서 너무 좋네요,"35,000원 "
875,YELLOW INSPIRATION  PEEL DROP  30ml,포장도 꼼꼼하게 잘왔구요 속건조를 잡아준 느낌이라 건성인 분들한테 좋네요  ,"35,000원 "
876,YELLOW INSPIRATION  PEEL DROP  30ml,포장도 꼼꼼하게 잘왔구요 속건조를 잡아준 느낌이라 건성인 분들한테 좋네요  ,"35,000원 "
877,YELLOW INSPIRATION  PEEL DROP  30ml,평소 트러블도 잘 나고 예민한 피부라 맨날 시카 계열만 맹신하고 써왔는데 유자씨 추출물 관련 내용 찾아보다가 우연히 발견하고 쓰게됐어요 피지가 과다 분비되는 피부타입이라 트러블이 많이 생긴다는 진단을 받은 이후 가장 제 피부에 맞는 제품을 찾은 것 같아요! 발랐을때 끈적이지 않고 촉촉하게 스미면서 나중엔 보들보들 해지는 기분이 참 좋네요. 쓴지 얼마 안됐는데도 부분적인 건조함으로 문제있던 부위들이 좋아지는 것 같아요 다 쓰면 또 구매 할 예정입니다 :),"35,000원 "
878,YELLOW INSPIRATION  PEEL DROP  30ml,촉촉한 필링 앰플이네요:) 가을 환절기 되니까 푸석푸석 피부도 엄청 예민해지고 건조해서 각질이 막 생기는데 앰플하나로 각질관리가 된다고 하니 기대가 됩니다. 쓰면 쓸수록 피부가 차분해지고 촉촉해지는걸 느끼고 있어요. 화장할때 각질뜨는거 신경안써도 될만큼♡ 자극없는 데일리앰플로 강추합니다!!  ,"35,000원 "
879,YELLOW INSPIRATION  PEEL DROP  30ml,발랐을때 피부가 쫀쫀하게 잘먹는 느낌이 촤악~~ 흡수되는 느낌이예요 피부가 많이 상했구나 느끼는 요즘이라 더욱 그 느낌이 선명하게 오네요 몇일 써보니 피부가 화사해짐이 느껴지고 촉촉해지네요 각질 피지도 고민이었는데 너무 딱인 제품이네요  샘플은 왜이리 예쁘게 들어있나요^^ 야물딱지게 들어 있어 여행다닐때 편리하겠어요 일행한테 인심 쓰면서 권하기도 좋을듯 싶어요,"35,000원 "
880,YELLOW INSPIRATION  PEEL DROP  30ml,,"35,000원 "
881,YELLOW INSPIRATION  PEEL DROP  30ml,제가 민감성피부인데 천연재료인 유자씨를 사용한거라서 피부에 부담스럽지 않고 잘 맞을 갓 같아서 구매햇어요 제형이 넘 묽지도 않고 그렇다고 되직하지도 않고 적당한 제형이라서 사용하기 간편하고 바르고나서 끈적이지 않고 마무리되니까 산뜻해요,"35,000원 "
882,YELLOW INSPIRATION  PEEL DROP  30ml,지성인 제 피부에 딱이에요 겉돌지도 않고 촉촉하니 끈적이지도 않고 금방 흡수되는듯해요 제형이 묽은편이라 더 좋은거 같아요 아!!! 샘플도 보내주시고 좋네요,"35,000원 "
883,YELLOW INSPIRATION  PEEL DROP  30ml,요즘 피부가 너무 안좋아지고 건조하고 푸석거렷어요 그러는 중에 이 제품을 알게되서 평이 좋아 구매를 해봤는데 이거 왠걸^^ 너무 좋은데요?! 발림성도 좋고 피부가 완전 생기가 돌아요 ^^끈적임도 없구요 완전 추천합니다^^  ,"35,000원 "
884,YELLOW INSPIRATION  PEEL DROP  30ml,이번 여름에 아이들과 야외활동을 많이 했더니 땀구멍이 열리고 피지도 많아진 느낌이 들어서 이 제품을 사용해 보게 되었습니다 기존에는 스크랩이나 문질러서 벗겨내는 제품들을 많이 사용했는데 피부에 자극이 많이 가더라구요 이 재품은  피지를 녹이고 수분도 채워 주는 거 같아 너무너무 좋아요 부드럽게 에센스 바르는 느낌으로 부들부들 촉촉한 제형이리 아주 맘에 듭니다 며칠 사용했는데 모공 주위도 매끈해진 기분이고 데일리 보습으로도 너무 좋아요❤️,"35,000원 "
885,YELLOW INSPIRATION  PEEL DROP  30ml,겨울이 다가오면서 피부가 또 건조해지기 시작하더라구요! 그래서 수분 앰플도 다 썼다 싶어서 요 앰플 썼는데 촉촉하네용! 수부지 피부에도 잘 맞을 것 같고 건성에게도 추천해요 필링도 되니까 피부결 정리도 되니 일석이조예요! ,"35,000원 "
886,YELLOW INSPIRATION  PEEL DROP  30ml,묽은제형에 발림성 좋구 색도 예쁘고 일단  흡수가 잘되요 ! ㅎ 자극도 없고 끈적임 없이 흡수 되서 좋네요 ^^ ,"35,000원 "
887,YELLOW INSPIRATION  PEEL DROP  30ml,"물같은 제형이라 더 산뜻하게 느껴졌어요 요즘 환절기인데 예민해져서 얼굴이 따갑거나 매끄럽지 않은데 차분해지고 맨들촉촉해서 좋네요.
끈적하지도 않고 약간 비타민워터 바르는 느낌이랄까 가벼운 제형인데도 수분감있어서 좋았어요","35,000원 "
888,YELLOW INSPIRATION  PEEL DROP  30ml,"요즘 피부가 거칠거칠 한거같아서 사봤는데 촉촉하고 일어난 피부들이 가라앉은거같아요! 화장잘먹템 ㅎㅎ 궁금했던게 샘플로 와서 써볼 수 있어서 넘 좋았어요!
아 요 앰플 신기하고 맘에 들었던 포인트 중에 하나가 뚜껑인데끝까지돌려서 잠그면 밀폐되는 느낌이라 섬세해서 좋았어요","35,000원 "
889,YELLOW INSPIRATION  PEEL DROP  30ml,"배송 빠르고 포장 간결하게 깔끔하고 가장 중요한 제품이 마음에 쏙 드네요! 이런 형식의 용기는 처음인데 너무 편리하고 좋은데요,? 내용물은 끈적이지 않는데 쫀쫀한 느낌이 들어요! 잘 쓸게요","35,000원 "
890,YELLOW INSPIRATION  PEEL DROP  30ml,화장할때 각질이 자꾸 일어나서 구매했어요 쫀쫀한 체형이 너무 좋아요 확실히 바르고 화장하니 각질이 많이 가라앉네요 비건 제품이라 믿고 써요,"35,000원 "
891,YELLOW INSPIRATION  PEEL DROP  30ml,원래 피부가 예민해서 아무거나 못쓰는데 친구 추천받아 써봣는데 너무 좋아요!! 촉촉하고 피부 일어나는 것도 없어요!!,"35,000원 "
892,YELLOW INSPIRATION  PEEL DROP  30ml,친구집 놀러갔다가 빌려쓰고 바로 사진 찍어와서 구매했는데 펌프도 너무 편하고 쫀쫀 세럼이라 제형 취향저격이에오 ㅠㅜ,"35,000원 "
893,YELLOW INSPIRATION  PEEL DROP  30ml,"매일같이 쓰는 마스크 때문에 좁쌀, 각질, 피지 너무 고민인데 마침 알게되어 구매했습니다!! 촉촉하고 가볍게 바르기 너무 좋네요~ 예쁜 봉투에 담겨온 샘플들도 넘 유용하게 잘 쓰고있네용 ! 이참에 거칠어진 피부결을 다시 회복해야겠어용 ^^ ","35,000원 "
